reviewId,content,score,translated_text,clean_text
1ecdd272-4e8c-4e94-8c79-13a8312a61cc,Maksa pake aplikasi jaringan nya perbaiki dulu kocak eror mlu di sini lagi darurat lu kira antrian makan,1,"Force me to use the network application to fix it first, it's a funny error, but it's an emergency here, you think there's a queue for food",force use network application fix first funny error emergency think there queue food
845ca05b-b237-4495-8917-ac347b378dc0,sangat membantu,5,very helpful,helpful
5cfdf0ad-ca4d-4b1c-9ce9-ce0847410f84,Alhamndulillah sangat membantu dan sangat praktis tanpa ribet,5,"Alhamndulillah, very helpful and very practical without being complicated",alhamndulillah helpful practical without complicated
5be21dbe-fc53-4ac5-8388-b7be5e9ace41,good aja,5,good aja,good aja
7f0f1d39-3081-49dd-bd63-3043eb4dd85f,verifikasi wajah gagal terus aneh sampe lebaran onta gabisa bisa,1,Facial verification fails and continues to be strange until I can't make it to Camel Eid,facial verification fails continues strange cant make camel eid
3431876a-de1f-491a-97b5-c8190855ed8e,"Ini soal mati hidup orang, dengan aplikasi ini urusan jadi makin ribet. Kalau cuma mau menghabiskan anggaran, tolong jangan membuat ribet hidup orang lain.",1,"This is a matter of death and life, with this application things become even more complicated. If you just want to spend your budget, please don't make other people's lives complicated.",matter death life application thing become even complicated want spend budget please dont make people life complicated
deab9b2e-e387-495e-8918-807fde0bc7c6,Tidak bisa menerima SMS verifikasi,1,Cannot receive verification SMS,receive verification sm
0f68e665-978f-42b9-8330-1abdf25370c6,Puas sangat membantu,5,Satisfied is very helpful,satisfied helpful
d1b18479-6e29-4e51-9daf-7384e98f90e4,pemerintah cuma bikin susah orang bawah .. ngasih kebijakan anak wajib daftar BPJS .. sedang kan orang tua baru mengetahui .. tetap harus bayar 875rb .. parah banget,1,the government only makes things difficult for lower class people... it gives a policy that children must register for BPJS... but parents just found out... they still have to pay 875 thousand... it's really bad,government make thing difficult lower class people give policy child must register bpjs parent found still pay thousand really bad
9b5eafd8-e5f3-40df-944e-d59b2a841860,"suruh nunggu kode otp lewat sms ga muncul muncul, hadeehhh",1,"told me to wait for the OTP code via SMS, it didn't appear, hadeehhh",told wait otp code via sm didnt appear hadeehhh
d6adb0aa-39ec-4c29-a0a5-95e877d2c48a,Mau daftar gak bisa2. Mnt kode otp sms tidak ada yg masuk sama sekali. Tolong diperhatikan aplikasinya,1,"I want to register, I can't. Waiting for the SMS OTP code, nothing came through at all. Please pay attention to the application",want register cant waiting sm otp code nothing came please pay attention application
2b1c145e-2503-4927-87ef-e9922ea3b4f1,"Kenapa saya tidak bisa masuk ke aplikasi, saat pencet aplikasi langsung keluar",1,"Why can't I enter the application, when I press the application it immediately exits",cant enter application press application immediately exit
ad54c21c-b03e-45ba-9c1c-3af04c3cf352,Setiap mengajukan reservasi untuk periksa selalu ditolak ð­,1,Every time you submit a reservation to check it is always rejected ð,every time submit reservation check always rejected
fc7b71cf-ad55-4be5-8e18-11acba7086be,aplikasi msh buruk... setelah liat postingan publik dsini semua hampir sama masalahnya.. dan yg jawab cm bilang HP kita yg salah... meleset... dasar mesin aplikasi...ð²ðð¥¸ð¥¶,1,"the application is still bad... after looking at the public posts here, all of them have almost the same problem... and the one who answered cm said that our cellphone was the one that was wrong... missed... what an application machine...ð²ðð¥¸ð¥¶",application still bad looking public post almost problem one answered cm said cellphone one wrong missed application machine
0f47ab01-43b8-4d3e-ae0e-ca9597243a33,terdapat permasalah saat melakukan pendaftaran baik dari perekaman wajah ataupun menunggu kode verifikasi dari SMS sudah menunggu 300 detik tetapi mengulang terus terusan dan kode verifikasi tidak kunjung terkirim.,1,"There was a problem when registering either by recording your face or waiting for the verification code from SMS, you had to wait 300 seconds but it kept repeating and the verification code was not sent.",problem registering either recording face waiting verification code sm wait second kept repeating verification code sent
ae13f1ff-2a3e-46c6-822d-ea8722100247,josss,5,joss,joss
efdcea6f-7646-4b50-85ca-bc236e9f81dc,"Alhamdulillah, aplikasi Mobile JKN ini mempermudah isi data perpindahan dll. Terimakasih Kasih",5,"Thank God, the Mobile JKN application makes it easier to fill in transfer data, etc. Thank you",thank god mobile jkn application make easier fill transfer data etc thank
6d093d32-e502-444a-a056-a01490a91431,Mantaapppp,5,Mantaapppp,mantaapppp
748e37cc-d91d-4a00-a6c7-ffea162095ac,pindah faskes bisa lewat aplikasi ini,5,You can change health facilities via this application,change health facility via application
c3287735-7c24-464d-b49d-9f0abec9677f,sangat membantu masyarakat,5,very helpful to the community,helpful community
eff76768-edc0-4619-a820-99a8179a2e03,oke,5,limit,limit
6760ad23-05fd-4c48-949d-d72621a5a5ba,Entah kenapa akun ku ga bisa di verifikasi,5,I don't know why my account can't be verified,dont know account cant verified
1d3d025a-cb05-4b19-8d8f-5197908add2d,Sangat memudahkan untuk pengguna BPJS mandiri,5,Very easy for independent BPJS users,easy independent bpjs user
fbe484e1-50aa-4b69-88d5-443fcdd1d8ef,Knpa saya tidak bisa regris dengan alasan no telpon saya tdk terdaftar padahal bisa menerima kode OTP,1,Why can't I register because my telephone number is not registered even though I can receive an OTP code?,cant register telephone number registered even though receive otp code
acbc1493-70f7-466a-9855-7522853cd0f4,lanjut,5,carry on,carry
e5260499-0c2b-4368-8466-a36f761e0916,"Capcha cukup sulit, verifikasi wajah gagal terus",5,"Capcha is quite difficult, face verification keeps failing",capcha quite difficult face verification keep failing
a77c80d4-2051-46ff-a587-a6a2d0e61e6d,Bagus,5,Good,good
71174fd3-0492-428b-ac32-842a599dcd01,"lemot bgt daftar gk bisa""",1,it's so slow I can't register,slow cant register
8ce404e2-99ef-436b-a314-979de6e07795,"gajelas, dipersulit, sms ga muncul padahal nomer hp sudah benar. diulang"" tetap sama.",1,"unclear, complicated, SMS doesn't appear even though the cellphone number is correct. repeated"" remains the same.",unclear complicated sm doesnt appear even though cellphone number correct repeated remains
8ec25abc-d364-4f17-94ad-aa4503e658cb,top,5,top,top
1d7e0e03-8792-4a69-877a-9d61e64ced2a,yang buat software aplikasinya buruk,1,which makes the application software bad,make application software bad
48d98af0-a678-4dbd-bf27-c4b82a77e8c3,kode otp ga masuk masuk,1,OTP code doesn't come in,otp code doesnt come
e0beec1b-c762-4991-aeb8-762548ca5db0,APLIKASI LAMBAT LOW RESPON,1,SLOW APPLICATION LOW RESPONSE,slow application low response
e1147f70-3da9-46c1-949c-cb0a62f4e53a,Payah susah daftar,1,It's hard to register,hard register
a65bec6c-0605-4e0f-9dfd-3e2019339181,Ribet banget kasian orng yang ngga tau maenan hp,1,"It's really complicated, poor people who don't know how to use cellphones",really complicated poor people dont know use cellphone
1ab5200e-9854-4ecd-8c17-267a4876ed1b,Aplikasi error,1,Application error,application error
b54416b2-90c1-4660-88aa-e5bb1d5e6460,Ocey,5,Ocey,ocey
970f7cda-ce4d-48d0-ad57-6afe0e661ce6,lancar,5,fluent,fluent
07550ed0-95f1-47e0-8ab9-cdc4d1fd0c6b,"aplikasi buruk minta kode verifikasi aja ga masuk"" tolong dong perbaiki",1,"Bad app asks for verification code and doesn't come in, please fix it",bad app asks verification code doesnt come please fix
962aa4fd-9051-410d-803a-2c0306a15f03,Aplikasi tolol gblok unfaedah mau verif akun aja gak bsa bsa,1,"Stupid, useless gblock application that just wants to verify the account, can't do it",stupid useless gblock application want verify account cant
5f86bc14-4e1b-4f79-a5af-3d99f4788a42,ok,5,ok,ok
dfeac4f5-2c10-4224-b525-ac95a219ea47,sangat membantu kami dalam mengakses layanan,5,really helped us in accessing services,really helped u accessing service
6bccc873-f310-4da1-a856-6893be323b90,tidak ada notif sama sekali saat verifikasi. ternyata sistemnya salah input nomor hp. mana mungkin saya input nomor hp salah. soalnya sebelumnya udah verif nomor di awal,1,no notification at all during verification. It turns out the system entered the wrong cellphone number. maybe I entered the wrong cellphone number. because I had previously verified the number at the beginning,notification verification turn system entered wrong cellphone number maybe entered wrong cellphone number previously verified number beginning
f6c319cb-fc16-40a3-946f-77a1055602bd,"semenjak update harus login ulang dan HARUS AUTODEBIT? Ini udh dilunasin tetep gabisa login kalo ga autodebit? Gila ini sistem yg buruk sekali ya, menyulitkan pengguna. Mengecewakan sekali",1,"Since the update you have to log in again and HAVE TO AUTODEBIT? I've paid off this, but I can't log in if it's not autodebit? Crazy, this is a really bad system, it makes things difficult for users. Very disappointing",since update log autodebit ive paid cant log autodebit crazy really bad system make thing difficult user disappointing
47722d98-ffc1-4908-976d-1a32444ddc00,daftar aja di persulit.. harus fhoto2 lah kaya pinjol udah gitu gak bisa lagi.. menyusahkan orang sakit saja,1,"just registering is difficult... you have to take photos like a loaner, that's it, you can't do it anymore... it's just making it difficult for sick people",registering difficult take photo like loaner thats cant anymore making difficult sick people
7de40c21-88a6-44d6-a9a4-86ac02fdb33f,Ternyata Apk bukan yang saya cari ini gratis daftarnya saja berbayar bulanan. Yang bener gratis urus manual ke instansi pemerintah jan payah Apk ni,1,"It turns out that the Apk is not what I was looking for, it's free, just register and pay monthly. What's true is that it's free to take care of it manually from a government agency, it's not a hassle with this Apk",turn apk looking free register pay monthly whats true free take care manually government agency hassle apk
ce1a0936-d0ef-420b-a986-46b32340ecfd,sering tibaÂ² log out sendiri. harus masuk lagi. apalagi sering lupa pasword karna lama gax dipakek. mau cek.in tibaÂ² log out. jadi pusing......,1,"often suddenly logs out by itself. have to log in again. Moreover, I often forget my password because I haven't used it for a long time. I wanted to check in and suddenly logged out. so dizzy......",often suddenly log log moreover often forget password havent used long time wanted check suddenly logged dizzy
e49a1147-be45-4dd7-896f-005a744b5ee7,ini gimana sih scan muka kok gk bisa bisa anjirr,1,What's the matter with the face scan? How come it can't work?,whats matter face scan come cant work
42b563f6-9d31-409b-b93a-e704cf0ad838,aplikasi ngak guna ngak bisa daftar,1,The application doesn't work and can't register,application doesnt work cant register
042c9f40-381a-4233-b961-824b108015c9,good,5,good,good
533a7cf7-1858-4680-a1d5-16fac3020124,aplikasi rumit untuk peserta BPJS usia Lanjut,1,complicated application for elderly BPJS participants,complicated application elderly bpjs participant
aa382adb-b385-410c-bdff-8e540f0b9242,sangat membantu,5,very helpful,helpful
07181d71-ab1a-4ebb-aa86-47ec8e0f2458,"apk rusak buat daftar aja susah nya minta ampun, tulisan Otp sudah di kirim tapi gak ada masuk rusak ni aplikasi",1,"the apk is broken, it's hard to register, sorry, it says OTP has been sent but it doesn't come in, this application is broken",apk broken hard register sorry say otp sent doesnt come application broken
4b30f2e6-b068-49c6-b8e3-70854af8d9ef,Ngirim kode otp lamanya setengah mati,2,Sending the old otp code is half dead,sending old otp code half dead
d27ffb7c-ab1a-4c35-8b55-b0436b073a37,"Verifikasi no hp nya gk munculÂ² pada udah beli pulsa juga, udah 3 kali x 200 menit, buang waktu banget!",3,"Verification of the cellphone number didn't appear when I bought credit too, already 3 times x 200 minutes, what a waste of time!",verification cellphone number didnt appear bought credit already time x minute waste time
150138d3-8d0f-47af-844b-126be24292a8,sangat membantu,5,very helpful,helpful
212a3b15-37a7-4f3b-ba26-9ef7f0153364,Sangat membantu pengguna bpjs,5,Very helpful for BPJS users,helpful bpjs user
5261d2ab-3252-4e89-ab49-486fb163bc53,"Setelah update FC melulu, di install ulang malah susah login. Udah paling bener yang komen dibawah ini, apk paling gak jelas, tidak membantu, bintang 1",1,"After just updating FC, reinstalling it made it difficult to log in. The comments below are the most correct, the apk is the most unclear, doesn't help, 1 star",updating fc reinstalling made difficult log comment correct apk unclear doesnt help star
edd95661-bfd2-4e65-bb9d-d03c94ef9dc6,jangankan login diklik aplikasinya aja langsung forced close hadeh.....,1,Don't just click on the application to log in and it's immediately forced to close hadeh.....,dont click application log immediately forced close hadeh
eb92a8f4-cedd-4599-9a36-46fc4370c60c,Cacat,1,Disabled,disabled
e3844892-7c0f-4380-bbaa-2945efc81f0b,"Aplikasi TIDAK BERGUNA, PENDAFTARAN DI PERSULIT, KODE OTP TIDAK MASUK",1,"THE APPLICATION IS USELESS, REGISTRATION IS DIFFICULT, THE OTP CODE DOES NOT ENTER",application useless registration difficult otp code enter
7996a31b-c5a1-4074-8313-c841a10c367b,kenapa tidak bisa menambahkan anggota baru padahal data Kartu Keluarga sudah terdaftar di kantor capil?,4,Why can't you add new members even though the Family Card data has already been registered at the Capil office?,cant add new member even though family card data already registered capil office
e317d40a-8af9-4204-8e0e-8f0b5dfecef1,aplikasi berobat,5,medical application,medical application
4b13d3d3-45b8-483e-9aa2-90fe3728b2d7,Good,5,Good,good
953c75ea-9e7f-4d66-baea-20c19efff1ef,Bosok,1,Rotten,rotten
6543e204-c980-4857-8bf9-1029e8340dd8,Terimakasih banyak sudah membantu sayaððð,5,Thank you very much for helping meððð,thank much helping
263d4385-7cdf-4c71-92a3-5547d69fde7c,sipppp oke joss,5,sipppp oke joss,sipppp oke joss
c16de4ff-d097-4554-9b5f-2135ca761226,susah gk bisa nerimah kode otp,1,It's hard to receive the OTP code,hard receive otp code
61f8b4b3-a28a-4dfc-b6b1-2eecd066a79c,"Hati2 buat yang telat bayar atau tidak aktif, saya tidak mengaktifkan autodebet,Saldo di m.banking tiba2 di ambil secara paksa. ngeri banget,rampok paksa.",1,"Be careful for those who pay late or are inactive, I didn't activate autodebit, the balance in m.banking was suddenly taken by force. really scary, forced robbery.",careful pay late inactive didnt activate autodebit balance mbanking suddenly taken force really scary forced robbery
60abdc14-4136-4a83-b7c3-768a90ccdeb7,Tinggal verifikasi wajah kok susahnya kaya nyari kerja.. Gagal terus,1,"All you have to do is verify your face, it's as difficult as looking for a job... It keeps failing",verify face difficult looking job keep failing
3eb10cac-d7cc-499d-a7f5-d5a663a3b775,ko gk bisa tampil d layar utama,1,why can't it appear on the main screen?,cant appear main screen
a2504add-a7fa-4c14-9242-73bbc2f49a98,Update nya kok ga bs,5,Update nya kok ga bs,update nya kok ga b
05a420a0-e85a-4fb6-8a6e-cd2a54be59e0,"Verifikasi nya lambat semua ga muncul """,1,"Verification is slow, everything doesn't appear""",verification slow everything doesnt appear
32c749b5-0e40-4cf5-8240-a37f66c975ea,oke,5,limit,limit
4afb4de2-2e5a-4eec-87b2-da2819de3e38,"kenapa harus wajib ada instal berulangkali jika aplikasi jarang di gunakan wajib pemulihan di play store, bukanya mempermudah tapi malah mempersulit banyak kendala ini itu hadeh makin kesini. makin ribet faskes pemerintahan Indonesia perluh di tangani segera perluh revisi apdate sekala berkala biar makin baik kedepannya, nb : jangan hanya komen balesi saja sebagai admin harus cerdas dan pandai",5,"Why do you have to have to install it repeatedly if the application is rarely used, you have to restore it in the Play Store, instead of making it easier, it actually makes it more difficult, so many of these problems are getting worse here. The more complicated the Indonesian government's health facilities are, they need to be handled immediately, they need to be updated periodically so that they will be better in the future, nb: don't just reply to comments as an admin, you have to be smart and smart",install repeatedly application rarely used restore play store instead making easier actually make difficult many problem getting worse complicated indonesian government health facility need handled immediately need updated periodically better future nb dont reply comment admin smart smart
2da6c560-c294-4c23-a88c-72f922aa5d0b,terimakasih saya sebagai pengguna merasakan manfaatnya,5,"Thank you, I as a user feel the benefits",thank user feel benefit
08d91bd9-15b0-49ba-ae47-b1251256184c,"Aplikasi negara yg buruk, bikin sulit rakyatnya lewat aplikasi ini, sulit banget buat verifikasi wajah.",1,"The country's application is bad, it makes it difficult for people to use this application, it's really difficult to verify faces.",country application bad make difficult people use application really difficult verify face
609c9e97-c031-4c64-8290-693f2d97428c,Pret OTP aja Ga Muncul sampai 360detik Babbbi Emang CUMA NGABISIN ANGGARAN APLIKASI GA MUTU,1,The pret OTP doesn't appear until 360 seconds. Babbbi it's just a waste of budget. THE APPLICATION IS NOT QUALIFIED,pret otp doesnt appear second babbbi waste budget application qualified
e13c4a43-55ad-4c9f-a7e3-1090474b2c9e,Terima kasih apk ini sangat membantu ð,5,Thank you this apk is very helpful ð,thank apk helpful
5408f985-794c-4802-8244-a131604117b7,"Hadeh bisa- bisanya salah input nomor , kocak",1,"Hadeh, it's possible to enter the wrong number, it's hilarious",hadeh possible enter wrong number hilarious
9697440c-acf2-4071-aa41-ce514e257565,kiamet,4,hell,hell
3adf70d6-9227-4ae2-bdf8-1b54c0b3697c,"Aplikasi gak guna, kode nya kagak muncul muncul ngabisin kuota aja mending hapus ni aplikasi",1,"The application is useless, the code does not appear appears just spend quota better delete this application",application useless code appear appears spend quota better delete application
82c1e178-564a-4894-b3b5-25652c932783,kopet sama sekali gak berguna,1,Kopet is completely useless,kopet completely useless
fb2e0630-4803-497a-a311-055f6b407290,Sangat bagus,5,Very good,good
a4ad845b-52f9-4718-a81d-526fa27c34cc,"mau verifikasi wajah dari pagi sampe sekarang gagal terus, pencahayaan udah oke, ga ngerti lagi bukannya dipermudah tapi malah dipersulit",2,"I want to verify my face from morning until now, it keeps failing, the lighting is okay, I don't understand anymore, it's not making it easier, it's making it more difficult.",want verify face morning keep failing lighting okay dont understand anymore making easier making difficult
491e829a-e2f1-4b64-853f-8439718020db,Login Aja Sampe Seharian Kaya Ngantri Sembako. Tidak Usah Pake Chapta BeKelamaan. Bukanya Dipermudah. Jgn Bikin Susah Rakyat.,2,"Just log in all day long, like waiting in line for groceries. No need to use Chapta for a long time. Not that it's made easier. Don't make things difficult for people.",log day long like waiting line grocery need use chapta long time made easier dont make thing difficult people
e4b67b87-4901-4493-9c69-6c0a5bcc1e0f,Knp jdi ga bisa sih aplikasi moblie jkn,1,Why can't the Moblie application work?,cant moblie application work
21fb614a-8b13-41a7-b0d9-7bec7c586af4,susah semuanya,2,everything is difficult,everything difficult
213c1a1c-a870-421c-8322-dba96f7fd488,"najis nih apk...lambat,gagal daftar,jelek,kebanyakan fitur keamanan tapi di coba gagal Muluð¶",1,"unclean ya apk...slow, failed to register, bad, lots of security features but tried it failed Muluð¶",unclean ya apkslow failed register bad lot security feature tried failed mulu
5c44869c-d618-4b4f-ab91-7146a9ac5eeb,"Daftar seharian gak bisa2. Nungguin sms verifikasi gak masuk2. Giliran udah berhasil masuk, mau bikin antrian gak bisa2. Keburu mati kalo gini caranya mah. Kenapa sih aplikasi pemerintah selalu bermasalah gini?",1,"I can't register all day. Waiting for the verification SMS, it doesn't come through. It's your turn to get in, you can't make a queue. It's a shame to die like this. Why do government applications always have problems like this?",cant register day waiting verification sm doesnt come turn get cant make queue shame die like government application always problem like
177722a3-5180-4cff-80fb-b0a480dc2c65,Aplikasi ini sangat mempermudah,5,This application makes it very easy,application make easy
5b3377f6-3aa1-470b-b53a-4ca4c644c2bb,Padahal NIK nya sama tapi malah gak bisa Salah terus.. Gimana sih ini,2,"Even though the NIK is the same, it can't still be wrong... How is this?",even though nik cant still wrong
10f7e17e-0254-4df8-9071-978194d21f0a,aplikasi busuk,1,bad application,bad application
657116a5-c256-454e-910d-d22e6a9c1ec4,Bekerja dengan cepat,5,Work quickly,work quickly
fbcdaea2-1cf6-498f-9e54-4ff43c4d81ed,"Kenapa saya tidak bisa masuk, untuk mengecek jkn. Baik melalui KTP/KIS sedangkan password benar, tolong bantuannya admin.",5,"Why can't I log in, to check please. Either via KTP/KIS while the password is correct, please help admin.",cant log check please either via ktpkis password correct please help admin
46e83924-2c9d-4e15-b79c-be0f1776b857,Ok,5,Ok,ok
c4bf7099-e5db-45ea-a879-2f8acb683ade,sangat brmanfaat untuk mengetahui status kartu di bpjs kesehatan tanpa ke kantor bpjs,5,It is very useful to find out the status of the card at BPJS Health without going to the BPJS office,useful find status card bpjs health without going bpjs office
e056b7b2-b104-4af9-a2e3-2453084aed10,Kenapa akun belum terverifikasi padahal sudah daftar,3,Why hasn't the account been verified even though it has already been registered?,hasnt account verified even though already registered
943754d3-439f-4cc8-b131-81a47270bdef,Kode otp nya ga masuk2,1,The otp code is entered2,otp code entered
ebaf2cde-0867-4618-bd27-2d7ef84c04b5,Mengapa semua anggota keluarga (KK) tidak bisa masuk/terdaftar dalam satu aplikasi? Padahal status aktif semua. N bayar rutin perbulan.,4,Why can't all family members (KK) enter/register in one application? Even though the status is all active. N pay regularly monthly.,cant family member kk enterregister one application even though status active n pay regularly monthly
cbf7afeb-2aac-4221-b234-70dc64304d8b,Mempermudah,5,Makes it easier,make easier
fd560bb2-2c58-4edb-804c-c99bfb26565a,Memudahkan sekali,5,Very easy,easy
966841ac-d8fc-4ca1-8d7f-a85e1ee99aaa,"isi Survey di Mobile JKN tidak dapat dilakukan, Mohon di perbaiki Terimakasih",5,"Survey contents on Mobile JKN cannot be completed, please fix it. Thank you",survey content mobile jkn completed please fix thank
4c93d27f-fdf8-4fe2-be22-0c6b477ba442,Aplikasi bagus,5,Good app,good app
011c3212-6e95-4a6c-8735-aa87e5b7e79b,"Gabisa di buka di hp redmi 8a masa ada notif hp anda di root aneh banget hp belum pernah root atau apalah , di hp istri malah gabisa previkasi , menurut saya buat apa ada apk malah menyulitkan bukan membuat semua mudah apk gunanya apk buat mempermudah bukan memepersulit buat yg berobat aja di persulit tombol like yg setuju hapus apk ini",1,"Can't open it on the Redmi 8a cellphone when there's a notification that your cellphone is rooted, it's really strange that the cellphone has never been rooted or something, on my wife's cellphone it can't even be verified, in my opinion, what's the point of having an apk? It makes it difficult instead of making everything easy. The apk is used to make it easier, not make it more difficult for those who are seeking treatment, it makes it difficult. The like button agrees to delete this apk.",cant open redmi cellphone there notification cellphone rooted really strange cellphone never rooted something wife cellphone cant even verified opinion whats point apk make difficult instead making everything easy apk used make easier make difficult seeking treatment make difficult like button agrees delete apk
df18d7e2-2344-4c9d-a2e4-505145374008,Gk bisa verifikasi wajah,1,Can't verify face,cant verify face
a0b3acae-83fe-48fe-b16f-1395f3e47ffa,Sangat membantu sekali... Dgn adanya jkn jd g harus ke pkm untuk. Dftr,5,"Very helpful... With this, you don't have to go to PKM for it. Register",helpful dont go pkm register
e02d4921-1f4f-4bd3-b83d-02e72c078f46,kok malah susah log in,1,why is it even difficult to log in?,even difficult log
56ec7a12-2e8e-4089-9e0d-275c53466ef8,sangat membatu,5,very petrified,petrified
b67c403a-b224-4a01-8c12-6d1b6dbdd62f,terima kasih jkn,5,"thank you, don't",thank dont
2db8061b-c961-4e4c-8e6b-c78cb0cce1cb,mantap sangat membantu,5,"great, very helpful",great helpful
391715c6-e3a6-4563-a367-dcd352dd0889,aplikasinya bagus tapi pernah terjadi error di apps.rujukan ke rs stuck nggak bisa di check-in dan rujukan untuk 3 bulan tanggalnya error,3,the application is good but there has been an error in the apps. Referrals to RS are stuck and can't be checked in and referrals for 3 months have an error date,application good error apps referral r stuck cant checked referral month error date
b1e65c72-b75e-47eb-a823-923f7845524b,aplikasi jkn yg handal,4,the application is not a reliable one,application reliable one
6f47fa61-fe5f-420a-bc7b-2ad7877a79ae,ini gimana kok ga bisa login dengan alasan nik atau pass salah.. padaha sudah saya SS pas pertama daftar mobil JKN .. mana lagi tanggal 27 besok ibu saya waktunya kontrol.. habis operasi biar dapat nomer pendek.. ini malah pakai error segala.kenapa lagi aplikasinya??,3,"What's this, how come I can't log in for the reason that I have the wrong ID or pass... even though I had SS when I first registered for the JKN car... what else is the 27th tomorrow, my mother's time for a check-up... after the operation so I can get a short number... this actually uses all the errors. Why else is the application??",whats come cant log reason wrong id pas even though s first registered jkn car else th tomorrow mother time checkup operation get short number actually us error else application
6e0ec928-d6ed-4869-a714-10d6cfa6279f,"Tolong untuk bagian pengaduan apakah permasalahan seperti menggunakan karakter spesial pada pesan bisa dihilangkan saja? Karena menurut saya ini cukup menyulitkan apalagi bagi yang kurang paham dimana letak ""spesial karakter"" tersebut. Jadinya memakan banyak waktu cuman di memperbaiki tulisan saja yang seharusnya bisa selesai dengan cepat (mengingat inikan fitur untuk pengaduan ya, tapi malah lebih sulit) Terima Kasih",3,"Please, regarding the complaints section, can problems such as using special characters in messages be removed? Because in my opinion this is quite difficult, especially for those who don't understand where the ""special character"" is located. So it takes a lot of time just to correct the writing which should be finished quickly (remember that this feature is for complaints, but it's even more difficult) Thank you",please regarding complaint section problem using special character message removed opinion quite difficult especially dont understand special character located take lot time correct writing finished quickly remember feature complaint even difficult thank
65caf768-bedc-4582-8684-13d8f382c4df,"Kenapa ya aplikasi jkn di hp saya sekarang tidak bisa dibuka, pas di buka hanya ngblank layar putih. Padahal sebelumnya normal Udh uninstal dan instal ulanv tetap sama",1,"Why can't the JKN application on my cellphone now be opened, when I open it it just displays a blank white screen. Even though previously it was normal, after uninstalling and reinstalling ulanv it remained the same",cant jkn application cellphone opened open display blank white screen even though previously normal uninstalling reinstalling ulanv remained
f0e649d3-2a00-4a15-9056-053d51e9d7df,oke,5,limit,limit
31335160-60dc-4742-a558-e44370b145dc,mantappp,5,greatpp,greatpp
ba340678-7c61-475f-9e7d-4b024574d96a,tidak bisa ubah faskes di perubahan data gmn si,1,How can you change the health facility by changing the data?,change health facility changing data
59f8b9a6-5b81-4f25-bd12-4ecf823d02b5,"Menurut saya, ada beberapa masalah yang harus dibenahi.",4,"In my opinion, there are several problems that need to be addressed.",opinion several problem need addressed
f878c55a-ddd2-4935-8832-1819e81ebb7a,"susah bgt dibuka, mana mau dipake juga",1,"It's really hard to open, where do you want to use it?",really hard open want use
9d73c44b-611a-4ccd-ac59-02a756485c87,ok,5,ok,ok
558b6908-270e-4da2-ba8c-b71c094ec24b,"Aplikasi busuk, suruh update malah ga bisa masuk dibilang nik dan password salah padahal sdh betul di ulangÂ² tetap jawaban sama, aplikasi ga mutu",1,"The application is rotten, it tells you to update it and it can't even enter, it says the ID and password are wrong even though you have repeated it correctly, still the same answer, the application is not good",application rotten tell update cant even enter say id password wrong even though repeated correctly still answer application good
4e6c5eee-7c14-4141-9061-1481d2320d68,gak bisa login,1,can't log in,cant log
c83a3b47-92f0-4468-9f89-8cb93869e868,Server buruk verifikasi sulit,1,Bad server difficult verification,bad server difficult verification
ed52ad5a-de51-443a-b476-01766c640713,Sangat membantu bagus,5,Very helpful and good,helpful good
4242032f-40fe-4b37-a36a-5e835a6280a3,Kenapa aplikasi nya tidak bisa di akses lagi?????,2,Why can't the application be accessed anymore?????,cant application accessed anymore
6d753bc2-0533-4900-a7b4-540f1d046810,banyak pasien BPJS kurang pelayanannya di daerah Karawang tolong di perhatikan,1,"Many BPJS patients lack services in the Karawang area, please pay attention",many bpjs patient lack service karawang area please pay attention
50443c2d-6fdc-458b-b3ff-7be99a3528fb,Kalo lupa password gimana cara nya,2,"If you forget your password, how do you do it?",forget password
7ce21259-3605-44f8-bb7b-b56174a66171,praktis,5,practical,practical
47fe169e-4358-4383-b6f1-884a1d65b6a0,aplikasi mobile jkn yg mudah dan cepat,5,JKN mobile application is easy and fast,jkn mobile application easy fast
4bba0239-a9f8-4bd5-8003-1ccf85a8f19a,"MAU MENGISI TAMBAH PESERTA NGGAK BISA TERUS , ISIAN SDH LENGKAP , DIKATAKAN NIK KOSONG , ATAU FORMAT NIK TIDAK SESUAI , PADAHAL SAYA MAU MEMASUKAN ANAK- ANAK SAY . SAYA ULANG ULANG , TETAP AJA TERTULIS SPT ITU , PIYE TOOOO . KATANYA BISA NAMBAH PESERTA BISA LEWAT JKN MOBILE , NGGAK PERLU KE KANTOR BPJS.....",3,"I WANT TO FILL IN ADDING PARTICIPANTS I CAN'T CONTINUE, THE FILLINGS ARE COMPLETE, THE NIK IS SAID AS EMPTY, OR THE NIK FORMAT IS NOT SUITABLE, EVEN THOUGH I WANT TO ENTER MY CHILDREN. I REPEATED IT, STILL IT WRITTEN LIKE THAT, PIYE TOOOO. HE SAID YOU CAN ADDITION PARTICIPANTS THROUGH JKN MOBILE, NO NEED TO GO TO THE BPJS OFFICE.....",want fill adding participant cant continue filling complete nik said empty nik format suitable even though want enter child repeated still written like piye toooo said addition participant jkn mobile need go bpjs office
41d09430-ac68-4003-8223-dee079d6297b,aplikasi down ketika di buka padahal anak saya butuh penanganan segera.,1,the application went down when opened even though my child needed immediate treatment.,application went opened even though child needed immediate treatment
